"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"image-keyboard-response","2585","1724466","0.0-7.0-1.354","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2586","1725167","0.0-7.0-2.354","11","Low_HMMActual","426.2999999918975","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","2587","1725533","0.0-7.0-0.355","11","Low_HMMActual","364.93500001961365","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2588","1725935","0.0-7.0-1.355","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2589","1726638","0.0-7.0-2.355","11","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","2590","1726703","0.0-7.0-0.356","11","Low_HMMActual","64.16000000899658","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2591","1727104","0.0-7.0-1.356","11","Low_HMMActual","219.09500000765547","","","","Images/WhiteBeadChoice.png","39"
"image-keyboard-response","2592","1727806","0.0-7.0-2.356","11","Low_HMMActual","468.0050000024494","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","2593","1727993","0.0-7.0-0.357","11","Low_HMMActual","186.3149999990128","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2594","1728395","0.0-7.0-1.357","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2595","1729097","0.0-7.0-2.357","11","Low_HMMActual","586.7250000010245","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","2596","1729263","0.0-7.0-0.358","11","Low_HMMActual","164.5250000001397","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2597","1729665","0.0-7.0-1.358","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2598","1730366","0.0-7.0-2.358","11","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","2599","1730463","0.0-7.0-0.359","11","Low_HMMActual","95.83000000566244","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2600","1730866","0.0-7.0-1.359","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","2601","1731567","0.0-7.0-2.359","11","Low_HMMActual","636.3800000108313","","","","Images/WhiteBeadChoiceWrong.png","37"
"image-keyboard-response","2602","1731713","0.0-7.0-0.360","11","Low_HMMActual","144.6799999976065","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","2603","1732115","0.0-7.0-1.360","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2604","1732817","0.0-7.0-2.360","11","Low_HMMActual","357.48000000603497","","","","Images/BlackBeadChoiceWrong.png","39"
"image-keyboard-response","2605","1733753","0.0-7.0-0.361","11","Low_HMMActual","935.0500000000466","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2606","1734154","0.0-7.0-1.361","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2607","1734856","0.0-7.0-2.361","11","Low_HMMActual","528.2049999805167","","","","Images/BlackBeadChoiceWrong.png","37"
"image-keyboard-response","2608","1734883","0.0-7.0-0.362","11","Low_HMMActual","25.839999987510964","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","2609","1735285","0.0-7.0-1.362","11","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","2610","1735987","0.0-7.0-2.362","11","Low_HMMActual","536.5700000256766","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","2611","1736133","0.0-7.0-0.363","11","Low_HMMActual","144.99999998952262","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","2612","1736535","0.0-7.0-1.363","11","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
