"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","rt","url","responses","question_order","stimulus","key_press"
"image-keyboard-response","501","832703","0.0-4.0-1.158","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","502","833204","0.0-4.0-2.158","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","503","833253","0.0-4.0-0.159","12","48","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","504","833504","0.0-4.0-1.159","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","505","834006","0.0-4.0-2.159","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","506","834290","0.0-4.0-0.160","12","285","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","507","834542","0.0-4.0-1.160","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","508","835042","0.0-4.0-2.160","12","488","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","509","835678","0.0-4.0-0.161","12","636","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","510","835929","0.0-4.0-1.161","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","511","836430","0.0-4.0-2.161","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","512","836682","0.0-4.0-0.162","12","252","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","513","836933","0.0-4.0-1.162","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","514","837433","0.0-4.0-2.162","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","515","837615","0.0-4.0-0.163","12","180","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","516","837866","0.0-4.0-1.163","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","517","838367","0.0-4.0-2.163","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","518","838477","0.0-4.0-0.164","12","108","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","519","838727","0.0-4.0-1.164","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","520","839227","0.0-4.0-2.164","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","521","839403","0.0-4.0-0.165","12","176","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","522","839653","0.0-4.0-1.165","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","523","840155","0.0-4.0-2.165","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","524","840176","0.0-4.0-0.166","12","20","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","525","840427","0.0-4.0-1.166","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","526","840928","0.0-4.0-2.166","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","527","840941","0.0-4.0-0.167","12","12","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","528","841193","0.0-4.0-1.167","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","529","841694","0.0-4.0-2.167","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","530","841724","0.0-4.0-0.168","12","30","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","531","841975","0.0-4.0-1.168","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","532","842476","0.0-4.0-2.168","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","533","842552","0.0-4.0-0.169","12","76","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","534","842803","0.0-4.0-1.169","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","535","843304","0.0-4.0-2.169","12","352","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","536","843697","0.0-4.0-0.170","12","392","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","537","843947","0.0-4.0-1.170","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","538","844448","0.0-4.0-2.170","12","438","","","","Images/BlackBeadChoiceWrong.png","39"
"image-keyboard-response","539","844750","0.0-4.0-0.171","12","301","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","540","845001","0.0-4.0-1.171","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","541","845502","0.0-4.0-2.171","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","542","845640","0.0-4.0-0.172","12","137","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","543","845890","0.0-4.0-1.172","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","544","846391","0.0-4.0-2.172","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","545","846544","0.0-4.0-0.173","12","152","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","546","846795","0.0-4.0-1.173","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","547","847297","0.0-4.0-2.173","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","548","847440","0.0-4.0-0.174","12","142","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","549","847690","0.0-4.0-1.174","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","550","848190","0.0-4.0-2.174","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","551","848277","0.0-4.0-0.175","12","87","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","552","848527","0.0-4.0-1.175","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","553","849028","0.0-4.0-2.175","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","554","849198","0.0-4.0-0.176","12","170","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","555","849449","0.0-4.0-1.176","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","556","849951","0.0-4.0-2.176","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","557","850025","0.0-4.0-0.177","12","74","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","558","850275","0.0-4.0-1.177","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","559","850775","0.0-4.0-2.177","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","560","850910","0.0-4.0-0.178","12","133","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","561","851161","0.0-4.0-1.178","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","562","851660","0.0-4.0-2.178","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","563","851760","0.0-4.0-0.179","12","98","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","564","852011","0.0-4.0-1.179","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","565","852511","0.0-4.0-2.179","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","566","852682","0.0-4.0-0.180","12","171","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","567","852934","0.0-4.0-1.180","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","568","853434","0.0-4.0-2.180","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","569","853589","0.0-4.0-0.181","12","154","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","570","853840","0.0-4.0-1.181","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","571","854340","0.0-4.0-2.181","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","572","854407","0.0-4.0-0.182","12","65","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","573","854658","0.0-4.0-1.182","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","574","855160","0.0-4.0-2.182","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","575","855311","0.0-4.0-0.183","12","151","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","576","855562","0.0-4.0-1.183","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","577","856063","0.0-4.0-2.183","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","578","856246","0.0-4.0-0.184","12","181","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","579","856495","0.0-4.0-1.184","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","580","856996","0.0-4.0-2.184","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","581","857239","0.0-4.0-0.185","12","243","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","582","857490","0.0-4.0-1.185","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","583","857991","0.0-4.0-2.185","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","584","858168","0.0-4.0-0.186","12","178","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","585","858419","0.0-4.0-1.186","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","586","858920","0.0-4.0-2.186","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","587","859254","0.0-4.0-0.187","12","335","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","588","859506","0.0-4.0-1.187","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","589","860007","0.0-4.0-2.187","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","590","860253","0.0-4.0-0.188","12","244","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","591","860502","0.0-4.0-1.188","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","592","861004","0.0-4.0-2.188","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","593","861144","0.0-4.0-0.189","12","140","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","594","861393","0.0-4.0-1.189","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","595","861895","0.0-4.0-2.189","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","596","862070","0.0-4.0-0.190","12","175","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","597","862320","0.0-4.0-1.190","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","598","862820","0.0-4.0-2.190","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","599","863031","0.0-4.0-0.191","12","211","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","600","863282","0.0-4.0-1.191","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","601","863783","0.0-4.0-2.191","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","602","863987","0.0-4.0-0.192","12","203","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","603","864238","0.0-4.0-1.192","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","604","864740","0.0-4.0-2.192","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","605","864884","0.0-4.0-0.193","12","145","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","606","865136","0.0-4.0-1.193","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","607","865637","0.0-4.0-2.193","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","608","865839","0.0-4.0-0.194","12","201","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","609","866090","0.0-4.0-1.194","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","610","866591","0.0-4.0-2.194","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","611","866872","0.0-4.0-0.195","12","280","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","612","867124","0.0-4.0-1.195","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","613","867624","0.0-4.0-2.195","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","614","867701","0.0-4.0-0.196","12","76","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","615","867952","0.0-4.0-1.196","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","616","868454","0.0-4.0-2.196","12","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","617","868652","0.0-4.0-0.197","12","197","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","618","868903","0.0-4.0-1.197","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","619","869404","0.0-4.0-2.197","12","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","620","869578","0.0-4.0-0.198","12","172","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","621","869828","0.0-4.0-1.198","12","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","622","870329","0.0-4.0-2.198","12","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","623","870417","0.0-4.0-0.199","12","88","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","624","870668","0.0-4.0-1.199","12","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","625","871169","0.0-4.0-2.199","12","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"html-keyboard-response","626","878278","0.0-5.0","12","7109","","","","","32"
"html-keyboard-response","627","896912","0.0-6.0","12","18634","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Loading episode&hellip;</p><div>","32"
"image-keyboard-response","628","902612","0.0-7.0-0.0","12","5698","","","","Images/NoChoiceMM.png","37"
"image-keyboard-response","629","902864","0.0-7.0-1.0","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","630","903364","0.0-7.0-2.0","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","631","904111","0.0-7.0-0.1","12","747","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","632","904363","0.0-7.0-1.1","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","633","904865","0.0-7.0-2.1","12","null","","","","Images/BlackBeadChoiceWrongMM.png","null"
"image-keyboard-response","634","905332","0.0-7.0-0.2","12","466","","","","Images/NewTrialWCMM.png","39"
"image-keyboard-response","635","905583","0.0-7.0-1.2","12","null","","","","Images/WhiteBeadChoiceMM.png","null"
"image-keyboard-response","636","906084","0.0-7.0-2.2","12","null","","","","Images/WhiteBeadChoiceCorrectMM.png","null"
"image-keyboard-response","637","906334","0.0-7.0-0.3","12","249","","","","Images/NewTrialWCMM.png","39"
"image-keyboard-response","638","906585","0.0-7.0-1.3","12","null","","","","Images/WhiteBeadChoiceMM.png","null"
"image-keyboard-response","639","907085","0.0-7.0-2.3","12","null","","","","Images/WhiteBeadChoiceCorrectMM.png","null"
"image-keyboard-response","640","907326","0.0-7.0-0.4","12","239","","","","Images/NewTrialWCMM.png","39"
"image-keyboard-response","641","907576","0.0-7.0-1.4","12","null","","","","Images/WhiteBeadChoiceMM.png","null"
"image-keyboard-response","642","908079","0.0-7.0-2.4","12","null","","","","Images/WhiteBeadChoiceCorrectMM.png","null"
"image-keyboard-response","643","908237","0.0-7.0-0.5","12","158","","","","Images/NewTrialWCMM.png","39"
"image-keyboard-response","644","908488","0.0-7.0-1.5","12","null","","","","Images/WhiteBeadChoiceMM.png","null"
"image-keyboard-response","645","908989","0.0-7.0-2.5","12","null","","","","Images/WhiteBeadChoiceWrongMM.png","null"
"image-keyboard-response","646","909148","0.0-7.0-0.6","12","158","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","647","909399","0.0-7.0-1.6","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","648","909901","0.0-7.0-2.6","12","407","","","","Images/BlackBeadChoiceCorrectMM.png","37"
"image-keyboard-response","649","910363","0.0-7.0-0.7","12","460","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","650","910613","0.0-7.0-1.7","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","651","911114","0.0-7.0-2.7","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","652","911295","0.0-7.0-0.8","12","181","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","653","911546","0.0-7.0-1.8","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","654","912047","0.0-7.0-2.8","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","655","912144","0.0-7.0-0.9","12","96","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","656","912395","0.0-7.0-1.9","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","657","912896","0.0-7.0-2.9","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","658","913066","0.0-7.0-0.10","12","169","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","659","913317","0.0-7.0-1.10","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","660","913819","0.0-7.0-2.10","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","661","914003","0.0-7.0-0.11","12","185","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","662","914255","0.0-7.0-1.11","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","663","914756","0.0-7.0-2.11","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","664","914959","0.0-7.0-0.12","12","202","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","665","915210","0.0-7.0-1.12","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","666","915711","0.0-7.0-2.12","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","667","915875","0.0-7.0-0.13","12","163","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","668","916126","0.0-7.0-1.13","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","669","916627","0.0-7.0-2.13","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","670","916830","0.0-7.0-0.14","12","203","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","671","917081","0.0-7.0-1.14","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","672","917583","0.0-7.0-2.14","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","673","917758","0.0-7.0-0.15","12","175","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","674","918008","0.0-7.0-1.15","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","675","918510","0.0-7.0-2.15","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","676","918683","0.0-7.0-0.16","12","172","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","677","918934","0.0-7.0-1.16","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","678","919434","0.0-7.0-2.16","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","679","919619","0.0-7.0-0.17","12","183","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","680","919869","0.0-7.0-1.17","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","681","920370","0.0-7.0-2.17","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","682","920422","0.0-7.0-0.18","12","52","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","683","920672","0.0-7.0-1.18","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","684","921173","0.0-7.0-2.18","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","685","921348","0.0-7.0-0.19","12","174","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","686","921598","0.0-7.0-1.19","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","687","922099","0.0-7.0-2.19","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","688","922168","0.0-7.0-0.20","12","68","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","689","922419","0.0-7.0-1.20","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","690","922922","0.0-7.0-2.20","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","691","923028","0.0-7.0-0.21","12","108","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","692","923279","0.0-7.0-1.21","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","693","923780","0.0-7.0-2.21","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","694","923930","0.0-7.0-0.22","12","149","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","695","924180","0.0-7.0-1.22","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","696","924682","0.0-7.0-2.22","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","697","925077","0.0-7.0-0.23","12","395","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","698","925327","0.0-7.0-1.23","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","699","925829","0.0-7.0-2.23","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","700","926062","0.0-7.0-0.24","12","233","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","701","926312","0.0-7.0-1.24","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","702","926813","0.0-7.0-2.24","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","703","927033","0.0-7.0-0.25","12","219","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","704","927284","0.0-7.0-1.25","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","705","927784","0.0-7.0-2.25","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","706","927927","0.0-7.0-0.26","12","143","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","707","928178","0.0-7.0-1.26","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","708","928679","0.0-7.0-2.26","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","709","928771","0.0-7.0-0.27","12","92","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","710","929021","0.0-7.0-1.27","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","711","929522","0.0-7.0-2.27","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","712","929698","0.0-7.0-0.28","12","177","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","713","929949","0.0-7.0-1.28","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","714","930450","0.0-7.0-2.28","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","715","930592","0.0-7.0-0.29","12","141","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","716","930842","0.0-7.0-1.29","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","717","931343","0.0-7.0-2.29","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","718","931501","0.0-7.0-0.30","12","157","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","719","931752","0.0-7.0-1.30","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","720","932254","0.0-7.0-2.30","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","721","932384","0.0-7.0-0.31","12","130","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","722","932635","0.0-7.0-1.31","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","723","933135","0.0-7.0-2.31","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","724","933309","0.0-7.0-0.32","12","173","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","725","933560","0.0-7.0-1.32","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","726","934061","0.0-7.0-2.32","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","727","934273","0.0-7.0-0.33","12","212","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","728","934524","0.0-7.0-1.33","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","729","935025","0.0-7.0-2.33","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","730","935256","0.0-7.0-0.34","12","231","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","731","935506","0.0-7.0-1.34","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","732","936007","0.0-7.0-2.34","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","733","936280","0.0-7.0-0.35","12","274","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","734","936532","0.0-7.0-1.35","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","735","937034","0.0-7.0-2.35","12","null","","","","Images/BlackBeadChoiceWrongMM.png","null"
"image-keyboard-response","736","937198","0.0-7.0-0.36","12","164","","","","Images/NewTrialWCMM.png","39"
"image-keyboard-response","737","937449","0.0-7.0-1.36","12","null","","","","Images/WhiteBeadChoiceMM.png","null"
"image-keyboard-response","738","937951","0.0-7.0-2.36","12","null","","","","Images/WhiteBeadChoiceWrongMM.png","null"
"image-keyboard-response","739","938228","0.0-7.0-0.37","12","276","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","740","938480","0.0-7.0-1.37","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","741","938981","0.0-7.0-2.37","12","null","","","","Images/BlackBeadChoiceWrongMM.png","null"
"image-keyboard-response","742","939107","0.0-7.0-0.38","12","125","","","","Images/NewTrialWCMM.png","39"
"image-keyboard-response","743","939358","0.0-7.0-1.38","12","null","","","","Images/WhiteBeadChoiceMM.png","null"
"image-keyboard-response","744","939859","0.0-7.0-2.38","12","null","","","","Images/WhiteBeadChoiceWrongMM.png","null"
"image-keyboard-response","745","939976","0.0-7.0-0.39","12","116","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","746","940227","0.0-7.0-1.39","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","747","940728","0.0-7.0-2.39","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","748","940912","0.0-7.0-0.40","12","183","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","749","941163","0.0-7.0-1.40","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","750","941663","0.0-7.0-2.40","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","751","941740","0.0-7.0-0.41","12","77","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","752","941992","0.0-7.0-1.41","12","null","","","","Images/BlackBeadChoiceMM.png","null"
"image-keyboard-response","753","942493","0.0-7.0-2.41","12","null","","","","Images/BlackBeadChoiceCorrectMM.png","null"
"image-keyboard-response","754","942560","0.0-7.0-0.42","12","66","","","","Images/NewTrialBCMM.png","37"
"image-keyboard-response","755","942812","0.0-7.0-1.42","12","null","","","","Images/BlackBeadChoiceMM.png","null"
